,P_Downtrend,P_Sideways,P_Uptrend
2017-03-29,0.5696343231260667,0.000628294118750463,0.4297373827551829
2017-03-30,0.5759864267847621,0.0006816478668318024,0.4233319253484062
2017-03-31,0.18359642025737555,0.001787293634465086,0.8146162861081595
2017-04-01,0.13281163278142089,0.0028615385324196893,0.8643268286861593
2017-04-02,0.05086430389412777,0.0045462268900509865,0.9445894692158213
2017-04-03,0.017837400231604274,0.03618620323525514,0.9459763965331407
2017-04-04,0.018764899827610065,0.06033798236024797,0.920897117812142
2017-04-05,0.015896383441641158,0.07621238197438,0.9078912345839788
2017-04-06,0.003545326862256683,0.06629680024719524,0.9301578728905481
2017-04-07,0.003705752043425076,0.05508430067818316,0.9412099472783918
2017-04-08,0.005367777012830817,0.05620000302422786,0.9384322199629413
2017-04-09,0.004869841967089583,0.050305966029519054,0.9448241920033914
2017-04-10,0.006528054967702042,0.054620924434769194,0.9388510205975288
2017-04-11,0.004369664644453334,0.05181112731130184,0.9438192080442448
2017-04-12,0.005533784908521097,0.04124004084446533,0.9532261742470135
2017-04-13,0.013673625021220399,0.03452581852764243,0.9518005564511371
2017-04-14,0.02493241685909875,0.03749957989135083,0.9375680032495505
2017-04-18,0.0050455228730200445,0.03833689523477267,0.9566175818922072
2017-04-19,0.006358758608830556,0.062323250909240784,0.9313179904819286
2017-04-20,0.0046986721842543384,0.0501056371253702,0.9451956906903755
2017-04-21,0.006906125548225488,0.03390108840357292,0.9591927860482016
2017-04-22,0.00434015626808023,0.02930132776053137,0.9663585159713883
2017-04-23,0.036018144307694455,0.03013993415441004,0.9338419215378955
2017-04-24,0.0038812224124633934,0.03776439815988503,0.9583543794276516
2017-04-25,0.003085236335235498,0.03953106355343952,0.957383700111325
2017-04-26,0.003136128358860237,0.031072869707374842,0.9657910019337649
2017-04-27,0.001230825705109035,0.026676316954736136,0.9720928573401549
2017-04-28,0.0015543282790564813,0.0025281317607696013,0.995917539960174
2017-04-29,0.0018427839333649712,0.002528831968280821,0.9956283840983543
2017-04-30,0.0010945848050156672,0.0019456757592498269,0.9969597394357346
2017-05-01,0.0006322656485915412,0.0010649945123558833,0.9983027398390527
2017-05-02,0.0006838957052216633,0.0006905259101043454,0.998625578384674
2017-05-03,0.0004101239808439889,0.0004501002507129877,0.9991397757684432
2017-05-04,0.000770079441087472,0.00021585227563143756,0.9990140682832811
2017-05-05,0.0007563782111724762,0.00013925675836755062,0.99910436503046
2017-05-06,0.000538296654305527,6.948291789606953e-05,0.9993922204277985
2017-05-07,0.00040957362850988253,4.9602707920068395e-05,0.99954082366357
2017-05-08,0.0002254273390746201,2.733449341084977e-05,0.9997472381675145
2017-05-09,0.00038773532124923213,1.72687441613928e-05,0.9995949959345893
2017-05-10,0.00034044457664274876,1.1482585365102108e-05,0.9996480728379922
2017-05-11,0.00021143179493527368,7.964129371070186e-06,0.9997806040756937
2017-05-12,0.004333089747098288,2.2452178292054275e-05,0.9956444580746096
2017-05-13,0.0017458652186852414,1.6618068361167624e-05,0.9982375167129536
2017-05-14,0.002126140081589245,2.273509618043927e-05,0.9978511248222303
2017-05-15,0.010797467395142774,4.386909678544739e-05,0.9891586635080717
2017-05-16,0.01728218065015523,5.700664499485326e-05,0.9826608127048498
2017-05-17,0.00298813230559067,5.471640875968524e-05,0.9969571512856497
2017-05-18,0.0016947129849268288,6.399463377854876e-05,0.9982412923812947
2017-05-19,0.0007609932915830941,4.983470395635232e-05,0.9991891720044606
2017-05-20,0.00035375935659968857,3.403593576864965e-05,0.9996122047076317
2017-05-21,0.0012032599336989378,5.132133907896565e-05,0.998745418727222
2017-05-22,0.0010084936914065428,3.6102608554108894e-05,0.9989554037000393
2017-05-23,0.0003018804260063006,2.6074418129589683e-05,0.999672045155864
2017-05-24,0.00037801428545098243,1.3502041259441991e-05,0.9996084836732896
2017-05-25,0.006322014010476833,1.680137116938909e-05,0.9936611846183538
2017-05-26,0.031396945579473395,1.9187183623734342e-05,0.9685838672369029
2017-05-27,0.2850453202639293,2.8224342710371762e-05,0.7149264553933604
2017-05-28,0.17082725987397454,4.88838691798515e-05,0.8291238562568455
2017-05-29,0.09104983933564131,6.245210159911952e-05,0.9088877085627596
2017-05-31,0.05811151397348488,7.535668544610415e-05,0.9418131293410691
2017-06-01,0.0191585111860928,6.960437322026275e-05,0.980771884440687
2017-06-02,0.006643480835209649,4.8915068743585594e-05,0.9933076040960468
2017-06-03,0.0062363205804282125,7.42685302844506e-05,0.9936894108892873
2017-06-04,0.00742579062495353,8.813229962949078e-05,0.992486077075417
2017-06-05,0.0012525847177680969,6.9804858766641e-05,0.9986776104234654
2017-06-06,0.0007193584028811808,5.28332210209713e-05,0.9992278083760979
2017-06-07,0.0033433053041764336,8.189514168646473e-05,0.9965747995541372
2017-06-08,0.002569868635865422,6.611798084306843e-05,0.9973640133832915
2017-06-09,0.002567093031054548,7.886493227719472e-05,0.9973540420366682
2017-06-10,0.0012591547062886272,7.648805652803403e-05,0.9986643572371834
2017-06-11,0.0012918671197935188,9.231943411843561e-05,0.998615813446088
2017-06-12,0.031099016310528763,0.00023763224643586387,0.9686633514430353
2017-06-13,0.030296830096238143,0.0003163304514981897,0.9693868394522637
2017-06-14,0.3655628898897432,0.00034514353923288096,0.634091966571024
2017-06-15,0.5236857334559712,0.00032343019803786815,0.4759908363459909
2017-06-16,0.42288078406101265,0.0004415778169134993,0.5766776381220738
2017-06-17,0.10510484860959887,0.0005183118246239161,0.8943768395657773
2017-06-18,0.31506141978069396,0.0006809724485343644,0.6842576077707716
2017-06-19,0.21189829573519808,0.000954940096369324,0.7871467641684327
2017-06-20,0.06046172404384988,0.001133418537562587,0.9384048574185876
2017-06-21,0.08772650400958008,0.0017770843890123297,0.9104964116014076
2017-06-22,0.0844422932359156,0.001740145109165734,0.9138175616549187
2017-06-23,0.04903885183594214,0.0020651734582385188,0.9488959747058194
2017-06-24,0.24385487848465573,0.0018499195903106595,0.7542952019250336
2017-06-25,0.43926164461404904,0.014050016260917383,0.5466883391250336
2017-06-26,0.7552314650246646,0.00933681687999301,0.23543171809534227
2017-06-27,0.5168759445789873,0.014723465059836712,0.4684005903611758
2017-06-28,0.3824434326726081,0.023077946671558956,0.5944786206558329
2017-06-29,0.5425534372306106,0.012507566592683298,0.44493899617670607
2017-06-30,0.792360051162691,0.006163300518126458,0.2014766483191825
2017-07-01,0.9094267422626718,0.0023195194511418,0.08825373828618634
2017-07-02,0.679359464302476,0.007537861953807855,0.3131026737437162
2017-07-03,0.3734590079492114,0.025131800882070978,0.6014091911687176
2017-07-04,0.14060396397185942,0.029464113000846812,0.8299319230272938
2017-07-06,0.11787207968648038,0.028446816424253122,0.8536811038892664
2017-07-07,0.5378716008329146,0.014564731326050417,0.44756366784103496
2017-07-08,0.5103132951501815,0.014883434969924302,0.47480326987989413
2017-07-09,0.7216826348436526,0.008434756071153042,0.2698826090851944
2017-07-10,0.973932562154846,0.0008246122056441797,0.025242825639509754
2017-07-11,0.9881996265611332,0.0004755594582108214,0.011324813980655893
2017-07-12,0.9595562258226246,0.001467673157550391,0.03897610101982504
2017-07-13,0.9751381245998615,0.0012706165440437413,0.023591258856094904
2017-07-14,0.9926345105493276,0.0004360563678715572,0.00692943308280086
2017-07-15,0.9979837331318602,0.00011431141937325659,0.001901955448766505
2017-07-16,0.997523075245989,0.00014719377636152582,0.002329730977649384
2017-07-17,0.8949941117304794,0.0023327048059516068,0.10267318346356907
2017-07-18,0.6790616722017777,0.00846461023673701,0.3124737175614853
2017-07-19,0.6792566367145683,0.009539917169181872,0.31120344611625
2017-07-20,0.006142990610631457,0.006994836219779432,0.986862173169589
2017-07-21,0.014946855327433799,0.006389382771004661,0.9786637619015616
2017-07-22,0.005012281380223104,0.0065681967389771235,0.9884195218807998
2017-07-23,0.01288104932172677,0.006486053472819565,0.9806328972054535
2017-07-24,0.010297080302562987,0.004663282940042504,0.9850396367573946
2017-07-25,0.08909011213062056,0.00783650162031775,0.9030733862490617
2017-07-26,0.13335719818537198,0.0063841738707649835,0.8602586279438631
2017-07-27,0.050527266817547795,0.006975108294271066,0.9424976248881811
2017-07-28,0.013169953634207343,0.006612971830487635,0.9802170745353049
2017-07-29,0.024355556263857377,0.007128773785241586,0.9685156699509009
2017-07-30,0.01862206511154426,0.005272680027967968,0.9761052548604878
2017-07-31,0.006327079441996394,0.00382322437590572,0.9898496961820978
2017-08-01,0.04438076466082534,0.005001927526194962,0.9506173078129797
2017-08-02,0.06516333958260116,0.004125651798653711,0.930711008618745
2017-08-03,0.031963257902772074,0.00344572244130902,0.964591019655919
2017-08-04,0.008083094612111085,0.0037075836120650458,0.9882093217758239
2017-08-05,0.001500678922975779,0.002308251375283519,0.9961910697017408
2017-08-06,0.0019217769780780771,0.0028990995787478674,0.995179123443174
2017-08-07,0.0007714050598282634,0.00025651361162720563,0.9989720813285445
2017-08-08,0.0009819508741776889,0.00019732531333762178,0.9988207238124848
2017-08-09,0.003952983580117411,0.00028102605680272076,0.9957659903630799
2017-08-10,0.004309375010347078,0.00027470785094793653,0.995415917138705
2017-08-11,0.0014442967836812714,0.00014072885366206585,0.9984149743626567
2017-08-12,0.0009218609116329235,7.587684055781151e-05,0.9990022622478093
2017-08-13,0.0008282414601977129,3.805863102802798e-05,0.9991336999087742
2017-08-14,0.00028446932244725675,1.701202921790523e-05,0.9996985186483348
2017-08-15,0.0011678538524630085,1.959750187557729e-05,0.9988125486456615
2017-08-16,0.0006949831744076027,1.526056517332743e-05,0.999289756260419
2017-08-17,0.0014378981520604174,2.0712995437864066e-05,0.9985413888525017
2017-08-18,0.00509117743432706,2.696867493901064e-05,0.994881853890734
2017-08-19,0.006796766594065535,2.8714724782842094e-05,0.9931745186811516
2017-08-20,0.016277259255694357,3.695021821976049e-05,0.9836857905260858
2017-08-21,0.03451695195909378,5.099840278857289e-05,0.9654320496381177
2017-08-22,0.02186305945767309,6.326962524974288e-05,0.9780736709170771
2017-08-23,0.01589546861838329,8.874485419400543e-05,0.9840157865274226
2017-08-24,0.0051645780477271195,0.00010809134614374624,0.9947273306061292
2017-08-25,0.0041794865539706415,0.00015743479146008106,0.9956630786545693
2017-08-26,0.004701721841020816,0.00014904867590664875,0.9951492294830726
2017-08-27,0.004291460956263807,0.0002533595989897699,0.9954551794447464
2017-08-28,0.004822938629082465,0.00026571987240938815,0.994911341498508
2017-08-29,0.0016333241251827598,0.00032308124988649167,0.9980435946249306
2017-08-30,0.0016517625227532638,0.0005113695117469205,0.9978368679654998
2017-08-31,0.000929012471827399,0.0005659142447353641,0.9985050732834372
2017-09-01,0.0005388344617665335,0.0005651250347969973,0.9988960405034366
2017-09-02,0.0141606860083374,0.0010912715879140824,0.9847480424037486
2017-09-03,0.02645645983777332,0.001496452688001501,0.9720470874742251
2017-09-04,0.38507591023344473,0.0011337680188250017,0.6137903217477304
2017-09-06,0.07083024778453989,0.0016939131381974678,0.9274758390772627
2017-09-07,0.08255459926655026,0.0018794243420749421,0.9155659763913748
2017-09-08,0.6588517760494638,0.0006248541581067123,0.3405233697924296
2017-09-09,0.7556796539319045,0.000454078244928459,0.24386626782316706
2017-09-10,0.8571825059580827,0.00022526114388905457,0.1425922328980283
2017-09-11,0.8327618960080864,0.00035670194905872,0.16688140204285493
2017-09-12,0.9086003773472884,0.0002796537798349726,0.09111996887287668
2017-09-13,0.9744251838483745,7.061322613967018e-05,0.025504202925485827
2017-09-14,0.9978866260190936,1.1696364945077155e-05,0.0021016776159613233
2017-09-15,0.9315823666307169,0.00013179823086324288,0.0682858351384197
2017-09-16,0.9052483358130391,0.00024334041201959987,0.0945083237749414
2017-09-17,0.8873578651593014,0.00024230836166974575,0.11239982647902877
2017-09-18,0.25505374124862623,0.0008095064526308115,0.744136752298743
2017-09-19,0.249584626000013,0.0008473787511538749,0.7495679952488331
2017-09-20,0.3068954719097571,0.0010939322337795306,0.6920105958564634
2017-09-21,0.693833898219182,0.0005876805894391506,0.30557842119137885
2017-09-22,0.6609604108426971,0.0006676650651369138,0.33837192409216593
2017-09-23,0.4263807256126359,0.001175363768167465,0.5724439106191967
2017-09-24,0.49956360108024367,0.000746144676888232,0.49969025424286806
2017-09-25,0.15445016180692328,0.001090801000791206,0.8444590371922855
2017-09-26,0.10697776357938613,0.0017685223059313354,0.8912537141146826
2017-09-27,0.011865166025351554,0.0021801491898964837,0.985954684784752
2017-09-28,0.009150592316835945,0.0029084190479548395,0.9879409886352092
2017-09-29,0.012527332948960341,0.022017003153340483,0.9654556638976991
2017-09-30,0.004654122888503466,0.0256211769978144,0.9697247001136821
2017-10-01,0.0032355251637456793,0.023638324979365244,0.9731261498568891
2017-10-02,0.0046995249943264285,0.02720504115671716,0.9680954338489564
2017-10-03,0.010969421058903915,0.02402161243145926,0.9650089665096369
2017-10-04,0.01927520653593691,0.020719071563210383,0.9600057219008526
2017-10-05,0.016463639204870338,0.03493573756274676,0.9486006232323829
2017-10-06,0.011367572201375997,0.04287548718239528,0.9457569406162287
2017-10-07,0.00675718890211458,0.049309540702946214,0.9439332703949391
2017-10-08,0.0034438014733536144,0.05891320577830567,0.9376429927483406
2017-10-09,0.0027275894018833533,0.03583031884554032,0.9614420917525763
2017-10-11,0.0021863039872483414,0.03018819460139265,0.967625501411359
2017-10-12,0.00037355408015277375,0.008947043534387267,0.9906794023854599
2017-10-13,0.00043541341094372507,0.004471960336562093,0.9950926262524943
2017-10-14,0.00032455210247216333,0.002443210246243668,0.9972322376512842
2017-10-15,0.0007784690725129821,0.0002805156455059541,0.9989410152819811
2017-10-16,0.0008913655430274815,0.0002237082046376001,0.9988849262523348
2017-10-17,0.0027038459597830693,0.0003338143314687798,0.9969623397087481
2017-10-18,0.004712072272764977,0.000397539159017841,0.9948903885682171
2017-10-19,0.002908957720288026,0.000448766862970766,0.9966422754167412
2017-10-20,0.0011616766766058366,0.0002548022817784467,0.9985835210416157
2017-10-21,0.0016594085698357136,0.00024037152877271463,0.9981002199013916
2017-10-22,0.0023061967901804917,0.00023597424316046294,0.9974578289666589
2017-10-23,0.004395603390856595,0.00023759806509857318,0.9953667985440449
2017-10-24,0.061200736391444424,0.0003435641426498603,0.9384556994659058
2017-10-25,0.028600531733889153,0.0002974416137131175,0.9711020266523978
2017-10-26,0.017481847501129195,0.00034461098339386024,0.982173541515477
2017-10-27,0.03579039289992485,0.0005548286149089139,0.9636547784851663
2017-10-28,0.061337424444386106,0.00461960438632134,0.9340429711692926
2017-10-29,0.005413664638010627,0.004324223899773119,0.9902621114622163
2017-10-30,0.00465461120568472,0.0010967483612117494,0.9942486404331036
2017-10-31,0.000904848274018057,0.001178694327682487,0.9979164573982994
2017-11-01,0.0005310137581498162,0.00103499383548254,0.9984339924063675
2017-11-02,0.0007357267654628789,0.0004498610083439401,0.9988144122261933
2017-11-03,0.0009578609332716264,0.00032634478408789043,0.9987157942826405
2017-11-04,0.00067243211588438,0.0001691322071163533,0.9991584356769994
2017-11-05,0.0010161190093771828,0.00015606734434986,0.9988278136462728
2017-11-06,0.00807457004242395,0.00020525726494848685,0.9917201726926276
2017-11-07,0.007308226788883181,0.0002011782797012918,0.9924905949314154
2017-11-08,0.003824262435498916,0.0001557675146091696,0.996019970049892
2017-11-09,0.02099214724034888,0.00019648748977100857,0.97881136526988
2017-11-10,0.22251604348426676,0.00029721624969660274,0.7771867402660367
2017-11-11,0.5498897138354817,0.0001934117614831047,0.4499168744030352
2017-11-12,0.8947967954492688,7.43309689901168e-05,0.10512887358174099
2017-11-13,0.43067072523964806,0.000298853950746441,0.5690304208096055
2017-11-14,0.3352736453268825,0.00044131851447623175,0.6642850361586413
2017-11-15,0.020606883786897692,0.0005360467878202354,0.9788570694252822
2017-11-16,0.0022633316442350615,0.00033898479581275664,0.9973976835599522
2017-11-17,0.0028206287669317923,0.000367283076078235,0.99681208815699
2017-11-18,0.003203617791043618,0.00046280239314004613,0.9963335798158164
2017-11-19,0.0015679738677969947,0.00043593732475649704,0.9979960888074466
2017-11-20,0.0017728695405553679,0.00047505335570598644,0.9977520771037387
2017-11-21,0.00409165852779047,0.0006738436458748228,0.9952344978263347
2017-11-22,0.0025280166531423715,0.0005463201721199704,0.9969256631747376
2017-11-23,0.006783190168321439,0.0007585380848820397,0.9924582717467966
2017-11-25,0.001565195847149024,0.0005335170013730317,0.997901287151478
2017-11-26,0.001223020117886748,0.0002766236984409892,0.9985003561836722
2017-11-27,0.0005523700257562056,0.000139543981352533,0.9993080859928913
2017-11-28,0.0005850507066375946,8.276304194167423e-05,0.9993321862514206
2017-11-29,0.003834286317897068,4.95520695329822e-05,0.9961161616125699
2017-11-30,0.003932473736528812,2.835358494676366e-05,0.9960391726785244
2017-12-01,0.0011555528608314955,1.667268560270758e-05,0.9988277744535657
2017-12-02,0.0008528176042678202,1.369191532566227e-05,0.9991334904804066
2017-12-03,0.0005799994006278361,9.020744898516154e-06,0.9994109798544736
2017-12-04,0.0003572492389350376,7.624947823882299e-06,0.999635125813241
2017-12-05,0.0003046962683040174,7.1327268706936266e-06,0.9996881710048254
2017-12-06,0.00012122670597471777,2.4675275040845795e-06,0.9998763057665212
2017-12-07,3.580736734715421e-05,2.5138521855026526e-07,0.9999639412474344
2017-12-08,0.00028757540191972193,2.727366269241684e-07,0.9997121518614533
2017-12-09,0.0024941302295053095,3.505430050201687e-07,0.9975055192274896
2017-12-10,0.0032809737250043642,2.850426880224237e-07,0.9967187412323076
2017-12-11,0.0013408022931396706,2.519257688072804e-07,0.9986589457810916
2017-12-12,0.00133166851834432,3.7430254511177916e-07,0.9986679571791105
2017-12-13,0.0036824075883974917,5.40516877068566e-07,0.9963170518947254
2017-12-14,0.003011250180049963,3.8837879439807225e-07,0.9969883614411557
2017-12-15,0.0012242589821950445,3.927234033325037e-07,0.9987753482944015
2017-12-16,0.000603167859723347,2.643444225283054e-07,0.9993965677958541
2017-12-17,0.0012802721609901082,4.3300632921143394e-07,0.9987192948326807
2017-12-18,0.0012846659866725325,3.6464541812424907e-07,0.9987149693679093
2017-12-19,0.0071128669986589765,5.453918942601115e-07,0.9928865876094467
2017-12-20,0.055957268851809176,1.301917911762931e-06,0.9440414292302791
2017-12-21,0.2889417206655038,2.5805969097215234e-06,0.7110556987375866
2017-12-22,0.8419179721524941,1.533998985236669e-06,0.15808049384852055
2017-12-23,0.7198329124379664,2.557480980626363e-06,0.280164530081053
2017-12-24,0.8925810429806686,1.1757266413750317e-06,0.10741778129269
2017-12-25,0.8882623554330128,9.66294270405917e-07,0.11173667827271681
2017-12-27,0.4468863013686651,6.553051187996842e-06,0.553107145580147
2017-12-28,0.7855678074346404,6.085207202182771e-06,0.21442610735815745
2017-12-29,0.7748152966433772,8.027239411453473e-06,0.22517667611721132
2017-12-30,0.965849321017682,1.706646038990146e-06,0.03414897233627898
2017-12-31,0.869289174165849,3.82839961552165e-06,0.13070699743453557
2018-01-01,0.9454440530357733,3.423076936454277e-06,0.05455252388729019
2018-01-03,0.5713033358870538,1.4102538911656496e-05,0.4286825615740344
2018-01-04,0.31626440536448286,2.5833284226375073e-05,0.6837097613512907
2018-01-05,0.016207853642072608,1.9619126102786948e-05,0.9837725272318246
2018-01-06,0.011848481550504001,3.386187589886398e-05,0.9881176565735971
2018-01-07,0.044119575754305924,6.780968748554152e-05,0.9558126145582085
2018-01-08,0.3542650172826691,0.0005595485471471267,0.6451754341701837
2018-01-09,0.6565316621883089,0.0004398098507579754,0.3430285279609331
2018-01-10,0.5654823798107028,0.0005722418958382499,0.4339453782934588
2018-01-11,0.9470651403175231,0.00010310086683217379,0.05283175881564472
2018-01-12,0.8695622744730852,0.00015874043682819196,0.13027898509008673
2018-01-13,0.7570847325105516,0.0002444746621308718,0.24267079282731743
2018-01-14,0.907682443714263,0.00010663242358406576,0.09221092386215277
2018-01-15,0.9241547222231516,8.687092233503967e-05,0.0757584068545132
2018-01-17,0.9895428724050801,1.588271795163712e-05,0.01044124487696827
2018-01-18,0.9805421616282457,5.401255928105292e-06,0.01945243711582615
2018-01-19,0.9716756746353216,5.589062361500016e-06,0.028318736302317005
2018-01-20,0.8079396602685515,1.7852159198044712e-05,0.1920424875722505
2018-01-21,0.9482697041172244,6.241274376933843e-06,0.051724054608398524
2018-01-22,0.9636048661523418,3.872081865377034e-06,0.03639126176579294
2018-01-23,0.9676939559519713,3.1964305335621877e-06,0.03230284761749535
2018-01-24,0.9353604177589887,8.206489030928661e-06,0.06463137575198051
