,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2002-02-18,5.9499142492578315e-09,0.9999999940500857,1.6768881087428238e-56,Risk-Off,1
2002-02-19,8.927515202382432e-09,0.9999999910724853,1.2880713516972122e-54,Risk-Off,1
2002-02-20,1.0793983821421261e-07,0.999999892060162,1.2299931643501877e-57,Risk-Off,1
2002-02-21,1.405474994003542e-08,0.9999999859452499,3.916466325376731e-58,Risk-Off,1
2002-02-22,1.3922006099836817e-07,0.9999998607799395,1.4796755525168902e-55,Risk-Off,1
2002-02-25,1.6119886830718842e-07,0.9999998388011312,6.466741488392676e-58,Risk-Off,1
2002-02-26,5.72398927692096e-09,0.9999999942760098,5.081808911415425e-60,Risk-Off,1
2002-02-27,3.203019793058499e-08,0.9999999679698016,2.4507658257038504e-56,Risk-Off,1
2002-02-28,8.082257951047177e-09,0.9999999919177416,4.610740216060906e-56,Risk-Off,1
2002-03-01,4.43142726523232e-09,0.9999999955685723,8.913237090207682e-57,Risk-Off,1
2002-03-04,1.9540308814501083e-09,0.9999999980459684,1.3150745956787487e-52,Risk-Off,1
2002-03-05,2.768575387096163e-09,0.9999999972314253,8.334656175581173e-49,Risk-Off,1
2002-03-06,4.088645244528166e-09,0.9999999959113541,1.6745530490825113e-47,Risk-Off,1
2002-03-07,3.191438555946546e-09,0.9999999968085618,8.366176335516185e-45,Risk-Off,1
2002-03-08,1.206654348224353e-07,0.9999998793345651,2.3961628201493704e-44,Risk-Off,1
2002-03-11,2.8296382897633044e-06,0.9999971703617105,7.585201618991281e-45,Risk-Off,1
2002-03-12,1.2099842417476128e-06,0.9999987900157575,1.1855204650040265e-45,Risk-Off,1
2002-03-13,8.358917274434704e-06,0.9999916410827264,2.334159868213843e-47,Risk-Off,1
2002-03-14,1.0805238371932792e-05,0.9999891947616272,1.0373889036661314e-44,Risk-Off,1
2002-03-15,1.2544949065198442e-05,0.9999874550509341,1.3914764785161231e-43,Risk-Off,1
2002-03-18,1.5137525007420638e-06,0.9999984862474989,2.4062972230768933e-42,Risk-Off,1
2002-03-19,6.679653219906013e-07,0.9999993320346788,9.579699560411673e-45,Risk-Off,1
2002-03-20,6.199699205278647e-07,0.9999993800300796,7.538953883086765e-44,Risk-Off,1
2002-03-21,6.705318475467773e-07,0.9999993294681523,4.731141316227121e-44,Risk-Off,1
2002-03-22,8.220231539280864e-07,0.9999991779768468,1.8446618989272728e-46,Risk-Off,1
2002-03-25,8.646326183084946e-08,0.9999999135367388,7.253198500664606e-47,Risk-Off,1
2002-03-26,2.0890617239453486e-07,0.9999997910938281,1.5663727817881293e-46,Risk-Off,1
2002-03-27,1.7224987002966328e-07,0.9999998277501294,2.330787742059184e-49,Risk-Off,1
2002-03-28,2.3624324721994794e-07,0.9999997637567523,3.281945935460398e-50,Risk-Off,1
2002-03-29,4.533436631961667e-07,0.9999995466563366,5.697163170344363e-50,Risk-Off,1
2002-04-01,1.8019870431010424e-07,0.9999998198012963,6.457409223218937e-47,Risk-Off,1
2002-04-02,2.27844305455995e-07,0.9999997721556941,2.401180395693098e-49,Risk-Off,1
2002-04-03,1.5786329354478578e-06,0.9999984213670644,2.0513114890588136e-48,Risk-Off,1
2002-04-04,6.44008793733628e-06,0.9999935599120617,1.4928751482287973e-49,Risk-Off,1
2002-04-05,1.1731923765622015e-05,0.999988268076235,1.6329969869183887e-49,Risk-Off,1
2002-04-08,2.8673642292121505e-05,0.9999713263577072,1.1812594671610714e-50,Risk-Off,1
2002-04-09,8.208097384410399e-05,0.9999179190261551,3.3722683076294106e-48,Risk-Off,1
2002-04-10,0.0007103634450271513,0.9992896365549732,6.279926576143068e-49,Risk-Off,1
2002-04-11,0.0004991538962408499,0.9995008461037584,4.301993841094207e-49,Risk-Off,1
2002-04-12,0.0011561458735080542,0.9988438541264922,2.2221685642159344e-51,Risk-Off,1
2002-04-15,7.025484600586371e-05,0.999929745153994,5.457765899712041e-49,Risk-Off,1
2002-04-16,0.00018978653052642637,0.9998102134694744,5.991361967051084e-48,Risk-Off,1
2002-04-17,0.0003574048579773882,0.999642595142023,1.3131810298148717e-47,Risk-Off,1
2002-04-18,0.00017451784779633719,0.9998254821522045,5.474876969962314e-48,Risk-Off,1
2002-04-19,0.00032706788809925495,0.9996729321119013,4.22301409597154e-46,Risk-Off,1
2002-04-22,0.0001065449745828778,0.9998934550254175,1.80289285606052e-45,Risk-Off,1
2002-04-23,5.310452766679882e-05,0.9999468954723325,7.127087524033812e-46,Risk-Off,1
2002-04-24,1.1216228965366021e-05,0.9999887837710355,1.306078266641403e-44,Risk-Off,1
2002-04-25,1.6953277961126506e-05,0.9999830467220392,5.41689453986965e-44,Risk-Off,1
2002-04-26,2.3263466206666964e-06,0.9999976736533794,2.246150476650783e-43,Risk-Off,1
2002-04-29,1.4411106507077468e-06,0.9999985588893497,2.8639552519803877e-42,Risk-Off,1
2002-04-30,1.932395621588973e-05,0.9999806760437843,7.0672174520190086e-43,Risk-Off,1
2002-05-01,1.356352492649451e-05,0.9999864364750731,3.441465358212023e-42,Risk-Off,1
2002-05-02,2.9521837099027263e-05,0.999970478162901,3.980365224823094e-44,Risk-Off,1
2002-05-03,4.3575539054075915e-05,0.9999564244609456,2.1395659044413087e-42,Risk-Off,1
2002-05-06,4.678451905128992e-05,0.9999532154809486,3.120775185478588e-42,Risk-Off,1
2002-05-07,1.9386984111931093e-05,0.999980613015888,3.77612410216642e-44,Risk-Off,1
2002-05-08,4.3897675745653786e-05,0.9999561023242546,1.834496471043582e-44,Risk-Off,1
2002-05-09,1.5554821157273743e-05,0.9999844451788431,1.3098231466869647e-43,Risk-Off,1
2002-05-10,2.1756670050450544e-06,0.9999978243329941,3.82400857890754e-42,Risk-Off,1
2002-05-13,1.888404682153438e-05,0.9999811159531782,5.577334674328585e-44,Risk-Off,1
2002-05-14,5.023629494631813e-07,0.9999994976370505,2.5801909670988766e-45,Risk-Off,1
2002-05-15,0.0005123329467287854,0.999487667053271,3.0836072079528787e-42,Risk-Off,1
2002-05-16,0.00021877353061096203,0.9997812264693885,6.462833578743384e-43,Risk-Off,1
2002-05-17,2.837797139491339e-05,0.9999716220286045,1.460583212609424e-39,Risk-Off,1
2002-05-20,0.0002684546479688725,0.999731545352031,1.0801823335627573e-39,Risk-Off,1
2002-05-21,0.0007076493020589276,0.9992923506979415,5.9116858044831306e-40,Risk-Off,1
2002-05-22,0.0014059905926539177,0.9985940094073458,2.4169035183775658e-39,Risk-Off,1
2002-05-23,0.0019532341647849876,0.9980467658352157,5.606700462441849e-41,Risk-Off,1
2002-05-24,0.0012209461635847097,0.9987790538364147,7.378064262299841e-40,Risk-Off,1
2002-05-27,0.0017457359629267628,0.9982542640370725,2.026576243459859e-40,Risk-Off,1
2002-05-28,0.0015231539002129174,0.9984768460997868,1.0048270962206297e-38,Risk-Off,1
2002-05-29,0.0009547153857933934,0.9990452846142066,3.483557817388471e-37,Risk-Off,1
2002-05-30,0.0004223797630552964,0.9995776202369439,2.113191124969788e-37,Risk-Off,1
2002-05-31,0.001130698566551108,0.9988693014334498,2.0902109331217145e-37,Risk-Off,1
2002-06-03,3.712058315970992e-05,0.9999628794168408,1.2987783747903622e-36,Risk-Off,1
2002-06-04,8.336234282157947e-05,0.9999166376571779,1.9202059313132705e-37,Risk-Off,1
2002-06-05,0.002657955645942154,0.9973420443540575,1.309248770699065e-38,Risk-Off,1
2002-06-06,0.00039246717863873095,0.9996075328213608,7.217921541059768e-38,Risk-Off,1
2002-06-07,0.0003499498597518012,0.9996500501402488,1.7855651907856508e-38,Risk-Off,1
2002-06-10,0.0019743125703856495,0.9980256874296142,3.30527623801187e-38,Risk-Off,1
2002-06-11,0.0004013452324845261,0.9995986547675153,1.1314778234905457e-38,Risk-Off,1
2002-06-12,0.0009173497453013918,0.9990826502546991,1.815348693056885e-38,Risk-Off,1
2002-06-13,0.001022210931771747,0.9989777890682289,5.342919394581481e-38,Risk-Off,1
2002-06-14,0.0005463762553251033,0.9994536237446756,5.905496897123372e-37,Risk-Off,1
2002-06-17,0.00047566404099638965,0.999524335959003,6.138266037084508e-36,Risk-Off,1
2002-06-18,0.00016379884455559966,0.9998362011554439,1.0528755061877144e-35,Risk-Off,1
2002-06-19,0.0003302945548250731,0.9996697054451754,5.316628196535393e-34,Risk-Off,1
2002-06-20,0.00010638732125280895,0.9998936126787479,3.4351978496792883e-32,Risk-Off,1
2002-06-21,0.00028836765168081417,0.9997116323483198,1.8025579600776432e-30,Risk-Off,1
2002-06-24,4.134113168540345e-05,0.9999586588683141,2.63927023178718e-30,Risk-Off,1
2002-06-25,2.3586604942988006e-06,0.9999976413395063,2.2088607504811843e-28,Risk-Off,1
2002-06-26,3.92407610327734e-06,0.9999960759238964,3.2911585835690685e-26,Risk-Off,1
2002-06-27,7.614092270513022e-05,0.9999238590772956,9.307564145119417e-26,Risk-Off,1
2002-06-28,0.0001556208895164609,0.9998443791104834,1.6373195383168736e-24,Risk-Off,1
2002-07-01,2.3884640659818406e-05,0.9999761153593406,8.322280095355789e-25,Risk-Off,1
2002-07-02,2.2613493606390065e-06,0.9999977386506387,7.999137707149443e-26,Risk-Off,1
2002-07-03,2.9460442410096512e-06,0.9999970539557593,3.764763435466117e-27,Risk-Off,1
2002-07-04,1.5366092900544512e-06,0.9999984633907097,6.700930773163205e-27,Risk-Off,1
2002-07-05,1.2171044699238776e-05,0.9999878289553007,1.5099326353410784e-27,Risk-Off,1
2002-07-08,1.796536348705418e-05,0.9999820346365121,3.9752677313364755e-28,Risk-Off,1
2002-07-09,2.318085072278327e-06,0.9999976819149277,9.995242921941088e-29,Risk-Off,1
2002-07-10,7.346908709945756e-08,0.9999999265309123,8.468620876646309e-31,Risk-Off,1
2002-07-11,2.6730642803990636e-07,0.9999997326935726,5.921234658857421e-31,Risk-Off,1
2002-07-12,1.5472707618886924e-08,0.9999999845272926,5.667625711567132e-30,Risk-Off,1
2002-07-15,4.549908160098683e-09,0.9999999954500911,8.691622324911265e-30,Risk-Off,1
2002-07-16,4.020367757433742e-10,0.9999999995979625,3.852624693733726e-29,Risk-Off,1
2002-07-17,4.828907110661392e-09,0.999999995171093,2.843022995960958e-29,Risk-Off,1
2002-07-18,6.906014923912432e-09,0.9999999930939847,2.4912506278721774e-28,Risk-Off,1
2002-07-19,1.0234479951782421e-12,0.9999999999989768,7.917202075627141e-30,Risk-Off,1
2002-07-22,8.867030937320614e-19,1.0,1.0546055361437696e-31,Risk-Off,1
2002-07-23,7.557575031918002e-23,1.0,2.8586188598131385e-35,Risk-Off,1
2002-07-24,3.2781397901608933e-14,0.999999999999968,1.3942335536441484e-29,Risk-Off,1
2002-07-25,8.340084661191542e-13,0.9999999999991651,4.131174221948605e-31,Risk-Off,1
2002-07-26,3.1876440998372384e-11,0.9999999999681233,1.9529001976450375e-34,Risk-Off,1
2002-07-29,6.022492605224551e-19,1.0,3.514579261008935e-38,Risk-Off,1
2002-07-30,1.2517269083112795e-26,1.0,8.151524574022372e-42,Risk-Off,1
2002-07-31,5.668335968926486e-17,1.0,2.820309424755405e-40,Risk-Off,1
2002-08-01,1.527629615059452e-17,1.0,7.161209252390059e-42,Risk-Off,1
2002-08-02,3.1668776496188423e-17,1.0,4.005892899142993e-42,Risk-Off,1
2002-08-05,3.7313502600784095e-19,1.0,1.0392424519104276e-41,Risk-Off,1
2002-08-06,3.8731674351888875e-16,1.0,2.3557146072131573e-40,Risk-Off,1
2002-08-07,1.3031169456673563e-11,0.9999999999869686,5.2746807304155363e-42,Risk-Off,1
2002-08-08,1.6624878995323254e-12,0.9999999999983373,1.8573468055518068e-44,Risk-Off,1
2002-08-09,2.6847838666919536e-14,0.9999999999999734,1.1994123545941801e-42,Risk-Off,1
2002-08-12,6.151533372313718e-21,1.0,2.0170080839573913e-43,Risk-Off,1
2002-08-13,4.250663112030657e-12,0.9999999999957492,4.77002986813766e-38,Risk-Off,1
2002-08-14,2.7971607580782364e-11,0.9999999999720277,7.974746391810692e-33,Risk-Off,1
2002-08-15,3.40274154957262e-07,0.9999996597258455,7.483548125004328e-29,Risk-Off,1
2002-08-16,1.2169557567273023e-06,0.999998783044244,2.0647523364792043e-29,Risk-Off,1
2002-08-19,3.427350581483961e-11,0.999999999965727,9.262243160766182e-30,Risk-Off,1
2002-08-20,1.4370173376460918e-12,0.9999999999985629,2.693157607576647e-31,Risk-Off,1
2002-08-21,3.2405099733841254e-08,0.9999999675948997,4.375435302864911e-30,Risk-Off,1
2002-08-22,2.4990807409023727e-08,0.9999999750091927,8.239928764450405e-32,Risk-Off,1
2002-08-23,1.5950011381341848e-07,0.9999998404998858,2.937338925731469e-31,Risk-Off,1
2002-08-26,3.7717933163242445e-07,0.9999996228206688,1.3772398355932062e-30,Risk-Off,1
2002-08-27,1.1691236955100109e-06,0.9999988308763039,8.63808824319608e-30,Risk-Off,1
2002-08-28,1.3039252380973699e-08,0.9999999869607469,3.248749995537273e-29,Risk-Off,1
2002-08-29,3.0029337937701745e-09,0.999999996997067,4.7349719949206303e-29,Risk-Off,1
2002-08-30,2.6393973304664473e-08,0.9999999736060271,1.017339071895719e-28,Risk-Off,1
2002-09-02,2.070645462995111e-08,0.999999979293545,2.3148232201017725e-28,Risk-Off,1
2002-09-03,1.169951474200994e-13,0.9999999999998828,7.802756169159438e-30,Risk-Off,1
2002-09-04,5.1192538255929835e-11,0.9999999999488072,4.5599700932111285e-30,Risk-Off,1
2002-09-05,3.604776007703758e-12,0.9999999999963958,2.9377551447307176e-31,Risk-Off,1
2002-09-06,1.9021353064334e-10,0.9999999998097859,4.93935477073278e-31,Risk-Off,1
2002-09-09,3.369635816866524e-10,0.9999999996630358,3.0573091111444126e-32,Risk-Off,1
2002-09-10,1.402152940120624e-12,0.9999999999985985,2.4612076449269983e-33,Risk-Off,1
2002-09-11,5.210222147043224e-10,0.9999999994789786,1.5668492988124645e-33,Risk-Off,1
2002-09-12,2.2031218133503428e-11,0.9999999999779696,1.882884572626332e-34,Risk-Off,1
2002-09-13,1.8654699975396813e-09,0.9999999981345304,7.757016805760149e-33,Risk-Off,1
2002-09-16,3.8220846727836514e-10,0.999999999617792,5.6794067161524e-33,Risk-Off,1
2002-09-17,5.791874464062056e-11,0.9999999999420819,9.185443857995332e-33,Risk-Off,1
2002-09-18,1.1085240308167148e-08,0.9999999889147588,9.804013116639083e-35,Risk-Off,1
2002-09-19,3.462855998163556e-11,0.9999999999653717,8.650269489137506e-37,Risk-Off,1
2002-09-20,5.383645490918626e-10,0.999999999461636,1.3150151976259824e-35,Risk-Off,1
2002-09-23,8.37980984496509e-12,0.9999999999916209,3.891821653134741e-33,Risk-Off,1
2002-09-24,2.286802369238918e-12,0.9999999999977138,2.1705979157505505e-32,Risk-Off,1
2002-09-25,7.529511902563216e-11,0.9999999999247056,1.0710141732778757e-29,Risk-Off,1
2002-09-26,3.393206677407681e-10,0.9999999996606785,1.5378918238697112e-30,Risk-Off,1
2002-09-27,1.4810120447818066e-10,0.999999999851898,2.0063512352052894e-31,Risk-Off,1
2002-09-30,1.1205355175838505e-12,0.9999999999988791,4.208472745403391e-33,Risk-Off,1
2002-10-01,7.630142225726175e-12,0.9999999999923705,4.978870881344377e-32,Risk-Off,1
2002-10-02,6.983405247582707e-11,0.9999999999301661,2.6358154141147505e-31,Risk-Off,1
2002-10-03,8.131091216364913e-11,0.999999999918689,3.9592069954049424e-30,Risk-Off,1
2002-10-04,1.309680778204241e-12,0.9999999999986908,3.2824137878458177e-32,Risk-Off,1
2002-10-07,9.897856231942539e-15,0.9999999999999893,2.570341264756752e-34,Risk-Off,1
2002-10-08,1.053999035268547e-13,0.9999999999998952,1.758640332857968e-32,Risk-Off,1
2002-10-09,4.133743546874129e-14,0.9999999999999591,2.1156997323160872e-33,Risk-Off,1
2002-10-10,6.122300328899424e-10,0.9999999993877697,1.875314204284719e-32,Risk-Off,1
2002-10-11,1.38578922988203e-12,0.9999999999986144,9.69773516824934e-37,Risk-Off,1
2002-10-14,8.741438975548101e-17,1.0,8.632861519314315e-39,Risk-Off,1
2002-10-15,1.2163163809242434e-20,1.0,1.393201664904178e-38,Risk-Off,1
2002-10-16,2.6379137110250503e-23,1.0,7.821544048227069e-43,Risk-Off,1
2002-10-17,3.459193014175428e-19,1.0,9.622106682130889e-41,Risk-Off,1
2002-10-18,3.6619716339479846e-13,0.9999999999996341,5.408299337992089e-38,Risk-Off,1
2002-10-21,4.118825117255376e-15,0.9999999999999964,1.0878439059018275e-36,Risk-Off,1
2002-10-22,1.3389899979493173e-09,0.9999999986610106,5.996557630392504e-34,Risk-Off,1
2002-10-23,5.5846465877343806e-12,0.9999999999944151,4.536973747118311e-35,Risk-Off,1
2002-10-24,1.8353367573103387e-09,0.9999999981646628,2.6390183450145534e-33,Risk-Off,1
2002-10-25,2.715513578491084e-07,0.9999997284486422,4.6828088825570264e-34,Risk-Off,1
2002-10-28,6.733240056155067e-07,0.9999993266759948,2.0609016776279428e-33,Risk-Off,1
2002-10-29,1.2365562676454435e-07,0.9999998763443726,1.1361603358241093e-33,Risk-Off,1
2002-10-30,2.846508540760731e-07,0.9999997153491457,2.161019435180506e-34,Risk-Off,1
2002-10-31,2.171049875312542e-07,0.9999997828950122,5.097805350260924e-34,Risk-Off,1
2002-11-01,3.853527297691272e-06,0.9999961464727015,5.957989936349609e-32,Risk-Off,1
2002-11-04,8.086640288889197e-08,0.9999999191335963,2.0499139870118907e-34,Risk-Off,1
2002-11-05,2.1363850568577652e-09,0.9999999978636147,2.7070815489982684e-36,Risk-Off,1
2002-11-06,5.917187523997069e-08,0.9999999408281255,9.385885139636542e-35,Risk-Off,1
2002-11-07,8.812406311470025e-07,0.9999991187593685,4.315707168171942e-31,Risk-Off,1
2002-11-08,0.00017542726668613102,0.9998245727333143,2.0609716889130335e-27,Risk-Off,1
2002-11-11,2.0210184465436386e-05,0.9999797898155344,7.834325059063634e-28,Risk-Off,1
2002-11-12,3.776248056340841e-05,0.9999622375194367,6.695744519937345e-30,Risk-Off,1
2002-11-13,6.860458065385273e-06,0.9999931395419351,2.6988732292322448e-30,Risk-Off,1
2002-11-14,0.00024038313233287845,0.9997596168676676,5.174285237400824e-32,Risk-Off,1
2002-11-15,0.000530878203966423,0.9994691217960342,2.8476265944588666e-31,Risk-Off,1
2002-11-18,1.1019188723022452e-05,0.999988980811277,4.873615298158678e-30,Risk-Off,1
2002-11-19,5.5119437185090306e-05,0.9999448805628154,7.195773397704332e-29,Risk-Off,1
2002-11-20,3.0296558156976797e-05,0.9999697034418433,9.177095875830767e-30,Risk-Off,1
2002-11-21,0.00021476816707799844,0.9997852318329227,2.518697156292561e-29,Risk-Off,1
2002-11-22,0.0009337488526783792,0.9990662511473221,2.0181657165112983e-28,Risk-Off,1
2002-11-25,3.697567955104094e-05,0.9999630243204495,8.093394896807033e-30,Risk-Off,1
2002-11-26,6.625249748364704e-05,0.9999337475025172,2.1670391763635845e-29,Risk-Off,1
2002-11-27,3.3061344522278794e-06,0.999996693865547,8.377799075619008e-31,Risk-Off,1
2002-11-28,5.316532406481884e-05,0.9999468346759346,1.7318797663134295e-29,Risk-Off,1
2002-11-29,4.0515130753623675e-05,0.9999594848692471,2.4406739925227552e-29,Risk-Off,1
2002-12-02,2.0975627680569577e-05,0.9999790243723194,5.357336668053714e-29,Risk-Off,1
2002-12-03,3.8842056771048264e-06,0.9999961157943222,1.1443137770156489e-29,Risk-Off,1
2002-12-04,2.4387069778801852e-05,0.9999756129302215,3.007167944468696e-29,Risk-Off,1
2002-12-05,3.332704711543596e-06,0.9999966672952892,9.317986700740425e-29,Risk-Off,1
2002-12-06,3.2757626672346656e-05,0.9999672423733278,6.118547911068413e-29,Risk-Off,1
2002-12-09,4.513137664112517e-06,0.9999954868623359,6.017892813793714e-29,Risk-Off,1
2002-12-10,9.525917465254994e-05,0.9999047408253476,9.079117925877435e-28,Risk-Off,1
2002-12-11,0.0005923103195491742,0.9994076896804505,1.4741400348445906e-28,Risk-Off,1
2002-12-12,0.0010996978103718037,0.9989003021896279,1.8376914390573222e-28,Risk-Off,1
2002-12-13,0.0004868959407220206,0.9995131040592772,4.847488145253627e-28,Risk-Off,1
2002-12-16,6.469144391610117e-05,0.999935308556084,4.0645125787488375e-28,Risk-Off,1
2002-12-17,0.00029563113530782005,0.9997043688646916,2.1982211934412182e-27,Risk-Off,1
2002-12-18,0.00020140400685094787,0.9997985959931489,2.4193931092965304e-29,Risk-Off,1
2002-12-19,2.717570802845126e-05,0.999972824291972,2.2173847741685247e-29,Risk-Off,1
2002-12-20,0.0003993268674922486,0.999600673132508,1.5767888415183672e-27,Risk-Off,1
2002-12-23,0.00016189449626189295,0.9998381055037379,6.567362192181106e-27,Risk-Off,1
2002-12-24,0.0001822680616489243,0.9998177319383511,2.5239842004884e-27,Risk-Off,1
2002-12-25,0.00011972114590719288,0.9998802788540926,1.136789005768162e-27,Risk-Off,1
2002-12-26,4.11938533145313e-05,0.9999588061466856,8.157075944106285e-28,Risk-Off,1
2002-12-27,1.363717883483427e-05,0.9999863628211652,3.0366006296544712e-27,Risk-Off,1
2002-12-30,3.7931362384947076e-05,0.9999620686376149,1.5785204608699896e-25,Risk-Off,1
2002-12-31,0.0001121886536782054,0.9998878113463224,6.171012193635429e-26,Risk-Off,1
2003-01-01,0.00011664011781895546,0.9998833598821806,9.345541839783743e-26,Risk-Off,1
2003-01-02,9.883282789121526e-05,0.9999011671721093,1.617984570845711e-27,Risk-Off,1
2003-01-03,6.519811951409017e-06,0.9999934801880492,1.781853572561772e-27,Risk-Off,1
2003-01-06,8.384462241995235e-07,0.9999991615537753,2.90571566953929e-28,Risk-Off,1
2003-01-07,6.255797939320992e-06,0.9999937442020609,1.4583953698437836e-29,Risk-Off,1
2003-01-08,0.0002057819760595053,0.9997942180239402,1.7776485124283665e-29,Risk-Off,1
2003-01-09,0.0018606669256670053,0.9981393330743329,2.3095901388965306e-27,Risk-Off,1
2003-01-10,0.003541937163918924,0.9964580628360803,2.7553296272805066e-28,Risk-Off,1
2003-01-13,0.019941166408774778,0.9800588335912259,3.871082581797219e-27,Risk-Off,1
2003-01-14,0.015817979795005894,0.9841820202049949,6.52475708323784e-27,Risk-Off,1
2003-01-15,0.00186259506316032,0.9981374049368392,5.190768571817809e-25,Risk-Off,1
