asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
eth,lightgbm,17,PRUNED,0.43323139653414877,2.126192,200.0,,0.022067342888288335,,,,33.0,0.7539796407337818,0.72403207567073,15.0,,,,,,
eth,lightgbm,18,PRUNED,0.4276118947304146,0.804257,150.0,,0.13393077567760453,,,,79.0,0.9247050214339142,0.8036068249211745,38.0,,,,,,
eth,lightgbm,19,PRUNED,0.42598322591681387,2.415994,500.0,,0.010062759956586979,,,,15.0,0.8503991699305872,0.9362148766913249,31.0,,,,,,
eth,lightgbm,20,PRUNED,0.43325736769317674,0.802234,150.0,,0.08174117326716414,,,,124.0,0.7103867935467328,0.6799979149076777,25.0,,,,,,
eth,lightgbm,21,COMPLETE,0.4464629075753348,2.812693,100.0,,0.027783768907341196,,,,51.0,0.7477453001778464,0.8302919113160987,37.0,,,,,,
eth,lightgbm,22,COMPLETE,0.4569270775926059,2.600698,100.0,,0.02452854208632076,,,,52.0,0.7813400732424116,0.8446243024003304,41.0,,,,,,
eth,lightgbm,23,PRUNED,0.4404258744918086,0.842493,250.0,,0.01532570571925712,,,,44.0,0.8068766874993903,0.7728742013323223,42.0,,,,,,
eth,lightgbm,24,PRUNED,0.42692716326289687,0.512093,150.0,,0.021686791225297132,,,,76.0,0.7779488465249107,0.8620312858504117,46.0,,,,,,
eth,lightgbm,25,PRUNED,0.43681379411981425,0.486475,100.0,,0.03509447962263414,,,,30.0,0.7002182443003029,0.8069410260856268,32.0,,,,,,
eth,lightgbm,26,PRUNED,0.4229600820417561,1.01137,250.0,,0.021539020488983693,,,,97.0,0.7808076650938399,0.7431112214919919,40.0,,,,,,
eth,lightgbm,27,PRUNED,0.40735140050208546,1.826689,200.0,,0.044835484969856995,,,,42.0,0.8331475574632687,0.9421572702232562,25.0,,,,,,
eth,lightgbm,28,PRUNED,0.41153280376581347,0.458713,150.0,,0.032522051321444034,,,,69.0,0.8818863031566673,0.8795947375834038,50.0,,,,,,
eth,lightgbm,29,COMPLETE,0.4452755165303793,2.409468,100.0,,0.013847949958968927,,,,93.0,0.8312788828572721,0.6819884277200323,34.0,,,,,,
eth,random_forest,0,COMPLETE,0.46522268050305016,1.595191,400.0,20.0,,,,,,,,,11.0,sqrt,,,,
eth,random_forest,1,COMPLETE,0.4595698775143006,1.092729,200.0,18.0,,,,,,,,,10.0,0.5,,,,
eth,random_forest,2,COMPLETE,0.4447980063773315,3.975121,700.0,9.0,,,,,,,,,3.0,0.5,,,,
eth,random_forest,3,COMPLETE,0.4662938043493436,2.413371,500.0,10.0,,,,,,,,,10.0,0.5,,,,
eth,random_forest,4,COMPLETE,0.45495453770266486,1.980065,500.0,17.0,,,,,,,,,3.0,log2,,,,
eth,random_forest,5,PRUNED,0.47572206105293047,1.311163,600.0,8.0,,,,,,,,,1.0,log2,,,,
eth,random_forest,6,COMPLETE,0.4493343100614489,1.815652,400.0,7.0,,,,,,,,,11.0,0.5,,,,
eth,random_forest,7,PRUNED,0.4591542433986164,0.249313,200.0,19.0,,,,,,,,,4.0,sqrt,,,,
eth,random_forest,8,COMPLETE,0.4676589547101165,1.842174,500.0,8.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,9,PRUNED,0.4422001138914012,0.668311,600.0,19.0,,,,,,,,,2.0,0.5,,,,
eth,random_forest,10,COMPLETE,0.4672419826770327,2.776927,800.0,13.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,11,COMPLETE,0.4672419826770327,2.889374,800.0,13.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,12,COMPLETE,0.4672419826770327,2.836984,800.0,13.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,13,COMPLETE,0.46730350959561223,1.553058,400.0,11.0,,,,,,,,,13.0,log2,,,,
eth,random_forest,14,PRUNED,0.4714146939048958,0.310585,300.0,11.0,,,,,,,,,13.0,log2,,,,
eth,random_forest,15,PRUNED,0.47259298696932284,0.857101,400.0,6.0,,,,,,,,,7.0,log2,,,,
eth,random_forest,16,PRUNED,0.4737558469442527,0.271371,300.0,10.0,,,,,,,,,13.0,log2,,,,
eth,random_forest,17,PRUNED,0.4687361887742357,0.599203,600.0,16.0,,,,,,,,,7.0,sqrt,,,,
eth,random_forest,18,COMPLETE,0.4630810972864477,1.07559,300.0,15.0,,,,,,,,,13.0,log2,,,,
eth,random_forest,19,PRUNED,0.47064716489681424,0.523086,500.0,6.0,,,,,,,,,13.0,log2,,,,
eth,random_forest,20,PRUNED,0.4685880058971798,0.456672,500.0,11.0,,,,,,,,,8.0,sqrt,,,,
eth,random_forest,21,PRUNED,0.47245298257759316,0.63932,700.0,13.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,22,PRUNED,0.4737558469442527,0.661102,700.0,14.0,,,,,,,,,14.0,log2,,,,
eth,random_forest,23,COMPLETE,0.46295282973109736,1.383234,400.0,12.0,,,,,,,,,14.0,log2,,,,
eth,random_forest,24,PRUNED,0.4696145387197592,0.55993,600.0,8.0,,,,,,,,,12.0,log2,,,,
eth,random_forest,25,PRUNED,0.4737558469442527,0.401878,400.0,9.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,26,PRUNED,0.4703939677343933,0.306041,300.0,11.0,,,,,,,,,12.0,log2,,,,
eth,random_forest,27,COMPLETE,0.4630731317792105,2.763869,800.0,15.0,,,,,,,,,14.0,log2,,,,
eth,random_forest,28,PRUNED,0.46600591201530167,0.591061,700.0,12.0,,,,,,,,,9.0,log2,,,,
eth,random_forest,29,PRUNED,0.4698970408236734,0.338897,400.0,9.0,,,,,,,,,11.0,sqrt,,,,
eth,mlp,0,COMPLETE,0.41579689490241173,0.609703,,,,,,,,,,,,,64_32,auto,0.005399484409787433,0.00025378155082656634
eth,mlp,1,COMPLETE,0.4053041911596498,2.251603,,,,,,,,,,,,,128_64,auto,0.0004059611610484307,0.0001256104370001356
eth,mlp,2,COMPLETE,0.4095636674505317,1.270687,,,,,,,,,,,,,128_64,128,0.0037183641805732083,6.290644294586156e-06
eth,mlp,3,COMPLETE,0.43503890010461416,0.682919,,,,,,,,,,,,,64_32_16,128,0.00853618986286683,0.0017123375973163992
eth,mlp,4,COMPLETE,0.42812564808344894,1.688545,,,,,,,,,,,,,128_64,64,0.006586289317583112,1.0842262717330169e-05
eth,mlp,5,COMPLETE,0.4154915338498295,0.649411,,,,,,,,,,,,,64,64,0.007568292060167618,0.0037958531426706445
eth,mlp,6,PRUNED,0.4484144066580571,0.091222,,,,,,,,,,,,,64_32,128,0.00034889766548903674,0.0020651425578959264
eth,mlp,7,COMPLETE,0.41213902892212645,1.211047,,,,,,,,,,,,,128_64,128,0.0035033984911586884,6.235377135673162e-06
eth,mlp,8,PRUNED,0.42913987512813345,0.146104,,,,,,,,,,,,,64_32,auto,0.0001705053926026929,0.0028340904295147754
eth,mlp,9,COMPLETE,0.4113312954173926,1.165798,,,,,,,,,,,,,64,64,0.0059487468132197715,7.742116473996245e-05
eth,mlp,10,COMPLETE,0.4349596818837275,1.288087,,,,,,,,,,,,,64_32_16,128,0.0013132838149715526,0.0006234903410575638
eth,mlp,11,COMPLETE,0.42808998256119063,1.006475,,,,,,,,,,,,,64_32_16,128,0.0014084039425132846,0.00036354504535932426
eth,mlp,12,COMPLETE,0.4676423099361637,1.215845,,,,,,,,,,,,,64_32_16,128,0.0016287760923603253,0.0007149073018107389
eth,mlp,13,COMPLETE,0.4375677848011102,0.890591,,,,,,,,,,,,,64_32_16,128,0.0019948290953054914,0.0010437258483189168
eth,mlp,14,PRUNED,0.45231290237069066,0.16636,,,,,,,,,,,,,64_32_16,128,0.002269133641712887,3.5512137719444465e-05
eth,mlp,15,PRUNED,0.4142087542087542,0.139631,,,,,,,,,,,,,64_32_16,128,0.0006781834159417256,0.0006962367199465338
eth,mlp,16,PRUNED,0.45042602698944023,0.152471,,,,,,,,,,,,,64_32_16,128,0.002088940559111892,0.009639757903159522
eth,mlp,17,COMPLETE,0.42734168893504937,1.249389,,,,,,,,,,,,,64_32_16,128,0.0007520735845066469,2.4507101759333057e-05
eth,mlp,18,PRUNED,0.43715179067155924,0.210523,,,,,,,,,,,,,64_32_16,auto,0.0023321542860583033,0.009746822217406668
eth,mlp,19,PRUNED,0.4545507270217574,0.162867,,,,,,,,,,,,,64,64,0.0008694815709921368,0.0008961761225226256
eth,mlp,20,PRUNED,0.41897707937143425,0.182643,,,,,,,,,,,,,64_32_16,128,0.0004849116399896098,0.00018470056568612882
eth,mlp,21,PRUNED,0.4264413428206532,0.115349,,,,,,,,,,,,,64_32_16,128,0.00990975281992918,0.0012773191767548504
eth,mlp,22,PRUNED,0.4537100190111125,0.152118,,,,,,,,,,,,,64_32_16,128,0.003700224799236039,0.004036456187510085
eth,mlp,23,PRUNED,0.4663564382533938,0.145625,,,,,,,,,,,,,64_32_16,128,0.0013649511646248128,1.2124232777004019e-06
eth,mlp,24,PRUNED,0.4220340679357073,0.121605,,,,,,,,,,,,,64_32_16,128,0.0001156020392786608,0.00042903271856805405
eth,mlp,25,PRUNED,0.4584381874642241,0.173646,,,,,,,,,,,,,64_32_16,128,0.001864429103534564,0.001471653615658329
eth,mlp,26,PRUNED,0.4288104840605052,0.142993,,,,,,,,,,,,,64_32_16,128,0.00025327115682838313,0.005104293334400012
eth,mlp,27,COMPLETE,0.4246610541496603,0.708465,,,,,,,,,,,,,64,128,0.0028659812444735357,0.001500569803589895
eth,mlp,28,PRUNED,0.4491840518008174,0.227329,,,,,,,,,,,,,64_32,auto,0.0005675340745421171,7.540238293442766e-05
eth,mlp,29,PRUNED,0.45067156638450395,0.135917,,,,,,,,,,,,,64_32,64,0.004818211838727514,0.00022230479199828146
